Time;Wind;PV
 08/10  22:00:00;0.223;0
 08/10  23:00:00;0.158;0
 08/10  24:00:00;0.134;0
 08/11  01:00:00;0.14;0
 08/11  02:00:00;0.156;0
 08/11  03:00:00;0.163;0
 08/11  04:00:00;0.158;0
 08/11  05:00:00;0.142;0
 08/11  06:00:00;0.121;0.007
 08/11  07:00:00;0.096;0.127
 08/11  08:00:00;0.049;0.324
 08/11  09:00:00;0.025;0.506
 08/11  10:00:00;0.012;0.636
 08/11  11:00:00;0.008;0.691
 08/11  12:00:00;0.029;0.699
 08/11  13:00:00;0.075;0.662
 08/11  14:00:00;0.144;0.577
 08/11  15:00:00;0.212;0.436
 08/11  16:00:00;0.298;0.249
 08/11  17:00:00;0.432;0.072
 08/11  18:00:00;0.583;0
 08/11  19:00:00;0.545;0
 08/11  20:00:00;0.386;0
 08/11  21:00:00;0.221;0
 08/11  22:00:00;0.125;0
 08/11  23:00:00;0.082;0
 08/11  24:00:00;0.059;0
 08/12  01:00:00;0.052;0
 08/12  02:00:00;0.057;0
 08/12  03:00:00;0.07;0
 08/12  04:00:00;0.078;0
 08/12  05:00:00;0.086;0
 08/12  06:00:00;0.083;0.01
 08/12  07:00:00;0.071;0.172
 08/12  08:00:00;0.033;0.37
 08/12  09:00:00;0.012;0.53
 08/12  10:00:00;0.002;0.637
 08/12  11:00:00;0.006;0.691
 08/12  12:00:00;0.025;0.7
 08/12  13:00:00;0.059;0.668
 08/12  14:00:00;0.126;0.587
 08/12  15:00:00;0.214;0.463
 08/12  16:00:00;0.349;0.29
 08/12  17:00:00;0.556;0.101
 08/12  18:00:00;0.703;0
 08/12  19:00:00;0.636;0
 08/12  20:00:00;0.466;0
 08/12  21:00:00;0.32;0
 08/12  22:00:00;0.217;0
 08/12  23:00:00;0.148;0
 08/12  24:00:00;0.101;0
 08/13  01:00:00;0.071;0
 08/13  02:00:00;0.058;0
 08/13  03:00:00;0.053;0
 08/13  04:00:00;0.046;0
 08/13  05:00:00;0.04;0
 08/13  06:00:00;0.038;0.01
 08/13  07:00:00;0.037;0.163
 08/13  08:00:00;0.019;0.358
 08/13  09:00:00;0.01;0.519
 08/13  10:00:00;0.013;0.639
 08/13  11:00:00;0.034;0.697
 08/13  12:00:00;0.081;0.708
 08/13  13:00:00;0.148;0.674
 08/13  14:00:00;0.227;0.593
 08/13  15:00:00;0.321;0.468
 08/13  16:00:00;0.436;0.298
 08/13  17:00:00;0.61;0.103
 08/13  18:00:00;0.721;0
 08/13  19:00:00;0.65;0
 08/13  20:00:00;0.478;0
 08/13  21:00:00;0.298;0
 08/13  22:00:00;0.17;0
 08/13  23:00:00;0.101;0
 08/13  24:00:00;0.067;0
 08/14  01:00:00;0.059;0
 08/14  02:00:00;0.06;0
 08/14  03:00:00;0.061;0
 08/14  04:00:00;0.059;0
 08/14  05:00:00;0.056;0
 08/14  06:00:00;0.049;0.011
 08/14  07:00:00;0.044;0.163
 08/14  08:00:00;0.025;0.349
 08/14  09:00:00;0.016;0.507
 08/14  10:00:00;0.019;0.618
 08/14  11:00:00;0.039;0.674
 08/14  12:00:00;0.103;0.68
 08/14  13:00:00;0.178;0.621
 08/14  14:00:00;0.269;0.501
 08/14  15:00:00;0.349;0.343
 08/14  16:00:00;0.44;0.189
 08/14  17:00:00;0.512;0.056
 08/14  18:00:00;0.526;0
 08/14  19:00:00;0.435;0
 08/14  20:00:00;0.321;0
 08/14  21:00:00;0.26;0
 08/14  22:00:00;0.212;0
 08/14  23:00:00;0.167;0
 08/14  24:00:00;0.127;0
 08/15  01:00:00;0.093;0
 08/15  02:00:00;0.071;0
 08/15  03:00:00;0.055;0
 08/15  04:00:00;0.044;0
 08/15  05:00:00;0.043;0
 08/15  06:00:00;0.047;0.01
 08/15  07:00:00;0.031;0.172
 08/15  08:00:00;0.013;0.368
 08/15  09:00:00;0;0.524
 08/15  10:00:00;0.011;0.628
 08/15  11:00:00;0.061;0.682
 08/15  12:00:00;0.135;0.688
 08/15  13:00:00;0.213;0.652
 08/15  14:00:00;0.313;0.573
 08/15  15:00:00;0.417;0.44
 08/15  16:00:00;0.518;0.265
 08/15  17:00:00;0.634;0.086
 08/15  18:00:00;0.681;0
 08/15  19:00:00;0.58;0
 08/15  20:00:00;0.353;0
 08/15  21:00:00;0.167;0
 08/15  22:00:00;0.095;0
 08/15  23:00:00;0.081;0
 08/15  24:00:00;0.081;0
 08/16  01:00:00;0.08;0
 08/16  02:00:00;0.072;0
 08/16  03:00:00;0.059;0
 08/16  04:00:00;0.042;0
 08/16  05:00:00;0.036;0
 08/16  06:00:00;0.034;0.009
 08/16  07:00:00;0.017;0.159
 08/16  08:00:00;0.004;0.359
 08/16  09:00:00;0;0.512
 08/16  10:00:00;0;0.613
 08/16  11:00:00;0.005;0.671
 08/16  12:00:00;0.033;0.687
 08/16  13:00:00;0.089;0.652
 08/16  14:00:00;0.15;0.566
 08/16  15:00:00;0.207;0.437
 08/16  16:00:00;0.282;0.281
 08/16  17:00:00;0.449;0.093
 08/16  18:00:00;0.665;0
 08/16  19:00:00;0.672;0
 08/16  20:00:00;0.538;0
 08/16  21:00:00;0.285;0
 08/16  22:00:00;0.14;0
 08/16  23:00:00;0.088;0
 08/16  24:00:00;0.072;0
 08/17  01:00:00;0.071;0
 08/17  02:00:00;0.074;0
 08/17  03:00:00;0.075;0
 08/17  04:00:00;0.069;0
 08/17  05:00:00;0.073;0
 08/17  06:00:00;0.08;0.009
 08/17  07:00:00;0.079;0.153
 08/17  08:00:00;0.049;0.33
 08/17  09:00:00;0.018;0.514
 08/17  10:00:00;0.017;0.62
 08/17  11:00:00;0.045;0.69
 08/17  12:00:00;0.098;0.703
 08/17  13:00:00;0.156;0.67
 08/17  14:00:00;0.222;0.572
 08/17  15:00:00;0.295;0.418
 08/17  16:00:00;0.417;0.232
 08/17  17:00:00;0.622;0.073
 08/17  18:00:00;0.732;0
 08/17  19:00:00;0.67;0
 08/17  20:00:00;0.523;0
 08/17  21:00:00;0.335;0
 08/17  22:00:00;0.212;0
 08/17  23:00:00;0.152;0
 08/17  24:00:00;0.133;0
 08/18  01:00:00;0.123;0
 08/18  02:00:00;0.123;0
 08/18  03:00:00;0.122;0
 08/18  04:00:00;0.117;0
 08/18  05:00:00;0.105;0
 08/18  06:00:00;0.095;0.01
 08/18  07:00:00;0.103;0.145
 08/18  08:00:00;0.07;0.307
 08/18  09:00:00;0.054;0.441
 08/18  10:00:00;0.058;0.557
 08/18  11:00:00;0.084;0.652
 08/18  12:00:00;0.149;0.687
 08/18  13:00:00;0.256;0.662
 08/18  14:00:00;0.403;0.58
 08/18  15:00:00;0.508;0.455
 08/18  16:00:00;0.561;0.288
 08/18  17:00:00;0.601;0.097
 08/18  18:00:00;0.606;0
 08/18  19:00:00;0.523;0
 08/18  20:00:00;0.387;0
 08/18  21:00:00;0.271;0
 08/18  22:00:00;0.22;0
 08/18  23:00:00;0.203;0
 08/18  24:00:00;0.186;0
 08/19  01:00:00;0.168;0
 08/19  02:00:00;0.14;0
 08/19  03:00:00;0.101;0
 08/19  04:00:00;0.075;0
 08/19  05:00:00;0.06;0
 08/19  06:00:00;0.056;0.01
 08/19  07:00:00;0.064;0.152
 08/19  08:00:00;0.038;0.334
 08/19  09:00:00;0.032;0.478
 08/19  10:00:00;0.033;0.573
 08/19  11:00:00;0.053;0.624
 08/19  12:00:00;0.122;0.632
 08/19  13:00:00;0.187;0.584
 08/19  14:00:00;0.247;0.485
 08/19  15:00:00;0.324;0.34
 08/19  16:00:00;0.438;0.19
 08/19  17:00:00;0.592;0.06
 08/19  18:00:00;0.644;0
 08/19  19:00:00;0.583;0
 08/19  20:00:00;0.439;0
 08/19  21:00:00;0.279;0
 08/19  22:00:00;0.205;0
 08/19  23:00:00;0.174;0
 08/19  24:00:00;0.16;0
 08/20  01:00:00;0.158;0
 08/20  02:00:00;0.158;0
 08/20  03:00:00;0.154;0
 08/20  04:00:00;0.133;0
 08/20  05:00:00;0.113;0
 08/20  06:00:00;0.111;0.008
 08/20  07:00:00;0.123;0.129
 08/20  08:00:00;0.097;0.299
 08/20  09:00:00;0.072;0.445
 08/20  10:00:00;0.063;0.548
 08/20  11:00:00;0.067;0.611
 08/20  12:00:00;0.121;0.638
 08/20  13:00:00;0.188;0.625
 08/20  14:00:00;0.212;0.577
 08/20  15:00:00;0.211;0.46
 08/20  16:00:00;0.204;0.285
 08/20  17:00:00;0.247;0.098
 08/20  18:00:00;0.438;0
 08/20  19:00:00;0.508;0
 08/20  20:00:00;0.407;0
 08/20  21:00:00;0.286;0
 08/20  22:00:00;0.22;0
 08/20  23:00:00;0.167;0
 08/20  24:00:00;0.116;0
 08/21  01:00:00;0.079;0
 08/21  02:00:00;0.062;0
 08/21  03:00:00;0.058;0
 08/21  04:00:00;0.048;0
 08/21  05:00:00;0.045;0
 08/21  06:00:00;0.04;0.011
 08/21  07:00:00;0.021;0.173
 08/21  08:00:00;0.006;0.37
 08/21  09:00:00;0.001;0.531
 08/21  10:00:00;0.003;0.635
 08/21  11:00:00;0.012;0.688
 08/21  12:00:00;0.045;0.696
 08/21  13:00:00;0.11;0.654
 08/21  14:00:00;0.2;0.577
 08/21  15:00:00;0.316;0.434
 08/21  16:00:00;0.453;0.251
 08/21  17:00:00;0.613;0.087
 08/21  18:00:00;0.674;0
 08/21  19:00:00;0.596;0
 08/21  20:00:00;0.404;0
 08/21  21:00:00;0.247;0
 08/21  22:00:00;0.135;0
 08/21  23:00:00;0.083;0
 08/21  24:00:00;0.064;0
 08/22  01:00:00;0.052;0
 08/22  02:00:00;0.045;0
 08/22  03:00:00;0.038;0
 08/22  04:00:00;0.032;0
 08/22  05:00:00;0.029;0
 08/22  06:00:00;0.028;0.009
 08/22  07:00:00;0.018;0.162
 08/22  08:00:00;0.006;0.361
 08/22  09:00:00;0;0.527
 08/22  10:00:00;0;0.626
 08/22  11:00:00;0.009;0.683
 08/22  12:00:00;0.055;0.694
 08/22  13:00:00;0.14;0.644
 08/22  14:00:00;0.218;0.562
 08/22  15:00:00;0.287;0.437
 08/22  16:00:00;0.349;0.27
 08/22  17:00:00;0.456;0.084
 08/22  18:00:00;0.588;0
 08/22  19:00:00;0.586;0
 08/22  20:00:00;0.445;0
 08/22  21:00:00;0.276;0
 08/22  22:00:00;0.173;0
 08/22  23:00:00;0.121;0
 08/22  24:00:00;0.09;0
 08/23  01:00:00;0.07;0
 08/23  02:00:00;0.057;0
 08/23  03:00:00;0.053;0
 08/23  04:00:00;0.053;0
 08/23  05:00:00;0.056;0
 08/23  06:00:00;0.059;0.009
 08/23  07:00:00;0.054;0.157
 08/23  08:00:00;0.031;0.356
 08/23  09:00:00;0.008;0.523
 08/23  10:00:00;0.007;0.648
 08/23  11:00:00;0.025;0.702
 08/23  12:00:00;0.096;0.711
 08/23  13:00:00;0.199;0.671
 08/23  14:00:00;0.298;0.591
 08/23  15:00:00;0.37;0.466
 08/23  16:00:00;0.411;0.294
 08/23  17:00:00;0.492;0.101
 08/23  18:00:00;0.599;0
 08/23  19:00:00;0.574;0
 08/23  20:00:00;0.455;0
 08/23  21:00:00;0.343;0
 08/23  22:00:00;0.253;0
 08/23  23:00:00;0.188;0
 08/23  24:00:00;0.126;0
 08/24  01:00:00;0.094;0
 08/24  02:00:00;0.075;0
 08/24  03:00:00;0.065;0
 08/24  04:00:00;0.062;0
 08/24  05:00:00;0.067;0
 08/24  06:00:00;0.076;0.011
 08/24  07:00:00;0.075;0.175
 08/24  08:00:00;0.052;0.377
 08/24  09:00:00;0.042;0.537
 08/24  10:00:00;0.039;0.646
 08/24  11:00:00;0.07;0.702
 08/24  12:00:00;0.133;0.712
 08/24  13:00:00;0.246;0.678
 08/24  14:00:00;0.384;0.599
 08/24  15:00:00;0.508;0.47
 08/24  16:00:00;0.605;0.295
 08/24  17:00:00;0.694;0.099
 08/24  18:00:00;0.716;0
 08/24  19:00:00;0.635;0
 08/24  20:00:00;0.48;0
 08/24  21:00:00;0.319;0
 08/24  22:00:00;0.214;0
 08/24  23:00:00;0.154;0
 08/24  24:00:00;0.121;0
 08/25  01:00:00;0.112;0
 08/25  02:00:00;0.115;0
 08/25  03:00:00;0.116;0
 08/25  04:00:00;0.11;0
 08/25  05:00:00;0.096;0
 08/25  06:00:00;0.095;0.01
 08/25  07:00:00;0.1;0.16
 08/25  08:00:00;0.058;0.356
 08/25  09:00:00;0.046;0.528
 08/25  10:00:00;0.052;0.641
 08/25  11:00:00;0.077;0.698
 08/25  12:00:00;0.142;0.708
 08/25  13:00:00;0.207;0.672
 08/25  14:00:00;0.261;0.588
 08/25  15:00:00;0.315;0.459
 08/25  16:00:00;0.386;0.28
 08/25  17:00:00;0.508;0.091
 08/25  18:00:00;0.634;0
 08/25  19:00:00;0.623;0
 08/25  20:00:00;0.509;0
 08/25  21:00:00;0.35;0
 08/25  22:00:00;0.218;0
 08/25  23:00:00;0.134;0
 08/25  24:00:00;0.086;0
 08/26  01:00:00;0.067;0
 08/26  02:00:00;0.059;0
 08/26  03:00:00;0.056;0
 08/26  04:00:00;0.056;0
 08/26  05:00:00;0.056;0
 08/26  06:00:00;0.065;0.01
 08/26  07:00:00;0.067;0.169
 08/26  08:00:00;0.047;0.368
 08/26  09:00:00;0.034;0.526
 08/26  10:00:00;0.033;0.634
 08/26  11:00:00;0.05;0.689
 08/26  12:00:00;0.121;0.697
 08/26  13:00:00;0.231;0.66
 08/26  14:00:00;0.341;0.575
 08/26  15:00:00;0.432;0.447
 08/26  16:00:00;0.532;0.275
 08/26  17:00:00;0.666;0.089
 08/26  18:00:00;0.743;0
 08/26  19:00:00;0.694;0
 08/26  20:00:00;0.583;0
 08/26  21:00:00;0.423;0
 08/26  22:00:00;0.278;0
 08/26  23:00:00;0.195;0
 08/26  24:00:00;0.155;0
 08/27  01:00:00;0.134;0
 08/27  02:00:00;0.121;0
 08/27  03:00:00;0.115;0
 08/27  04:00:00;0.104;0
 08/27  05:00:00;0.092;0
 08/27  06:00:00;0.094;0.011
 08/27  07:00:00;0.115;0.168
 08/27  08:00:00;0.067;0.365
 08/27  09:00:00;0.048;0.525
 08/27  10:00:00;0.063;0.647
 08/27  11:00:00;0.125;0.703
 08/27  12:00:00;0.238;0.711
 08/27  13:00:00;0.37;0.667
 08/27  14:00:00;0.439;0.579
 08/27  15:00:00;0.474;0.447
 08/27  16:00:00;0.532;0.273
 08/27  17:00:00;0.622;0.087
 08/27  18:00:00;0.647;0
 08/27  19:00:00;0.568;0
 08/27  20:00:00;0.404;0
 08/27  21:00:00;0.267;0
 08/27  22:00:00;0.189;0
 08/27  23:00:00;0.14;0
 08/27  24:00:00;0.102;0
 08/28  01:00:00;0.083;0
 08/28  02:00:00;0.074;0
 08/28  03:00:00;0.067;0
 08/28  04:00:00;0.069;0
 08/28  05:00:00;0.075;0
 08/28  06:00:00;0.078;0.011
 08/28  07:00:00;0.072;0.171
 08/28  08:00:00;0.038;0.371
 08/28  09:00:00;0.021;0.533
 08/28  10:00:00;0.008;0.644
 08/28  11:00:00;0.022;0.702
 08/28  12:00:00;0.086;0.712
 08/28  13:00:00;0.181;0.669
 08/28  14:00:00;0.271;0.587
 08/28  15:00:00;0.362;0.454
 08/28  16:00:00;0.444;0.278
 08/28  17:00:00;0.567;0.09
 08/28  18:00:00;0.677;0
 08/28  19:00:00;0.621;0
 08/28  20:00:00;0.442;0
 08/28  21:00:00;0.231;0
 08/28  22:00:00;0.129;0
 08/28  23:00:00;0.096;0
 08/28  24:00:00;0.088;0
 08/29  01:00:00;0.098;0
 08/29  02:00:00;0.112;0
 08/29  03:00:00;0.114;0
 08/29  04:00:00;0.102;0
 08/29  05:00:00;0.093;0
 08/29  06:00:00;0.084;0.008
 08/29  07:00:00;0.073;0.146
 08/29  08:00:00;0.049;0.342
 08/29  09:00:00;0.001;0.532
 08/29  10:00:00;0;0.644
 08/29  11:00:00;0.006;0.701
 08/29  12:00:00;0.038;0.711
 08/29  13:00:00;0.091;0.667
 08/29  14:00:00;0.189;0.585
 08/29  15:00:00;0.286;0.456
 08/29  16:00:00;0.39;0.274
 08/29  17:00:00;0.565;0.085
 08/29  18:00:00;0.692;0
 08/29  19:00:00;0.642;0
 08/29  20:00:00;0.494;0
 08/29  21:00:00;0.349;0
 08/29  22:00:00;0.258;0
 08/29  23:00:00;0.195;0
 08/29  24:00:00;0.167;0
 08/30  01:00:00;0.161;0
 08/30  02:00:00;0.157;0
 08/30  03:00:00;0.144;0
 08/30  04:00:00;0.126;0
 08/30  05:00:00;0.111;0
 08/30  06:00:00;0.103;0.008
 08/30  07:00:00;0.087;0.128
 08/30  08:00:00;0.056;0.29
 08/30  09:00:00;0.037;0.433
 08/30  10:00:00;0.028;0.568
 08/30  11:00:00;0.031;0.682
 08/30  12:00:00;0.056;0.705
 08/30  13:00:00;0.124;0.667
 08/30  14:00:00;0.235;0.586
 08/30  15:00:00;0.358;0.447
 08/30  16:00:00;0.522;0.262
 08/30  17:00:00;0.679;0.085
 08/30  18:00:00;0.741;0
 08/30  19:00:00;0.654;0
 08/30  20:00:00;0.472;0
 08/30  21:00:00;0.3;0
 08/30  22:00:00;0.199;0
 08/30  23:00:00;0.148;0
 08/30  24:00:00;0.125;0
 08/31  01:00:00;0.111;0
 08/31  02:00:00;0.098;0
 08/31  03:00:00;0.075;0
 08/31  04:00:00;0.059;0
 08/31  05:00:00;0.054;0
 08/31  06:00:00;0.058;0.012
 08/31  07:00:00;0.062;0.173
 08/31  08:00:00;0.034;0.366
 08/31  09:00:00;0.021;0.525
 08/31  10:00:00;0.034;0.646
 08/31  11:00:00;0.103;0.702
 08/31  12:00:00;0.226;0.706
 08/31  13:00:00;0.334;0.666
 08/31  14:00:00;0.451;0.583
 08/31  15:00:00;0.507;0.455
 08/31  16:00:00;0.549;0.283
 08/31  17:00:00;0.616;0.092
 08/31  18:00:00;0.641;0
 08/31  19:00:00;0.561;0
 08/31  20:00:00;0.396;0
 08/31  21:00:00;0.247;0
 08/31  22:00:00;0.16;0
 08/31  23:00:00;0.113;0
 08/31  24:00:00;0.078;0
 09/01  01:00:00;0.054;0
 09/01  02:00:00;0.044;0
 09/01  03:00:00;0.039;0
 09/01  04:00:00;0.036;0
 09/01  05:00:00;0.038;0
 09/01  06:00:00;0.042;0.012
 09/01  07:00:00;0.035;0.179
 09/01  08:00:00;0.019;0.381
 09/01  09:00:00;0.017;0.542
 09/01  10:00:00;0.025;0.652
 09/01  11:00:00;0.088;0.708
 09/01  12:00:00;0.174;0.716
 09/01  13:00:00;0.277;0.676
 09/01  14:00:00;0.368;0.595
 09/01  15:00:00;0.435;0.464
 09/01  16:00:00;0.481;0.29
 09/01  17:00:00;0.571;0.099
 09/01  18:00:00;0.644;0
 09/01  19:00:00;0.584;0
 09/01  20:00:00;0.437;0
 09/01  21:00:00;0.271;0
 09/01  22:00:00;0.165;0
 09/01  23:00:00;0.104;0
 09/01  24:00:00;0.064;0
 09/02  01:00:00;0.047;0
 09/02  02:00:00;0.041;0
 09/02  03:00:00;0.04;0
 09/02  04:00:00;0.039;0
 09/02  05:00:00;0.039;0
 09/02  06:00:00;0.041;0.012
 09/02  07:00:00;0.034;0.178
 09/02  08:00:00;0.015;0.381
 09/02  09:00:00;0.01;0.541
 09/02  10:00:00;0.015;0.648
 09/02  11:00:00;0.038;0.703
 09/02  12:00:00;0.089;0.712
 09/02  13:00:00;0.171;0.669
 09/02  14:00:00;0.267;0.59
 09/02  15:00:00;0.359;0.462
 09/02  16:00:00;0.481;0.286
 09/02  17:00:00;0.64;0.094
 09/02  18:00:00;0.727;0
 09/02  19:00:00;0.667;0
 09/02  20:00:00;0.476;0
 09/02  21:00:00;0.292;0
 09/02  22:00:00;0.191;0
 09/02  23:00:00;0.141;0
 09/02  24:00:00;0.113;0
 09/03  01:00:00;0.096;0
 09/03  02:00:00;0.081;0
 09/03  03:00:00;0.068;0
 09/03  04:00:00;0.054;0
 09/03  05:00:00;0.045;0
 09/03  06:00:00;0.044;0.011
 09/03  07:00:00;0.034;0.167
 09/03  08:00:00;0.024;0.373
 09/03  09:00:00;0.022;0.538
 09/03  10:00:00;0.017;0.648
 09/03  11:00:00;0.051;0.705
 09/03  12:00:00;0.103;0.714
 09/03  13:00:00;0.183;0.677
 09/03  14:00:00;0.261;0.595
 09/03  15:00:00;0.326;0.47
 09/03  16:00:00;0.417;0.294
 09/03  17:00:00;0.547;0.1
 09/03  18:00:00;0.68;0
 09/03  19:00:00;0.671;0
 09/03  20:00:00;0.583;0
 09/03  21:00:00;0.435;0
 09/03  22:00:00;0.31;0
 09/03  23:00:00;0.214;0
 09/03  24:00:00;0.155;0
 09/04  01:00:00;0.119;0
 09/04  02:00:00;0.109;0
 09/04  03:00:00;0.099;0
 09/04  04:00:00;0.084;0
 09/04  05:00:00;0.085;0
 09/04  06:00:00;0.096;0.012
 09/04  07:00:00;0.068;0.178
 09/04  08:00:00;0.039;0.38
 09/04  09:00:00;0.003;0.537
 09/04  10:00:00;0;0.636
 09/04  11:00:00;0.009;0.692
 09/04  12:00:00;0.031;0.7
 09/04  13:00:00;0.1;0.66
 09/04  14:00:00;0.197;0.575
 09/04  15:00:00;0.286;0.442
 09/04  16:00:00;0.386;0.275
 09/04  17:00:00;0.559;0.09
 09/04  18:00:00;0.663;0
 09/04  19:00:00;0.565;0
 09/04  20:00:00;0.381;0
 09/04  21:00:00;0.213;0
 09/04  22:00:00;0.135;0
 09/04  23:00:00;0.098;0
 09/04  24:00:00;0.072;0
 09/05  01:00:00;0.056;0
 09/05  02:00:00;0.046;0
 09/05  03:00:00;0.041;0
 09/05  04:00:00;0.039;0
 09/05  05:00:00;0.039;0
 09/05  06:00:00;0.04;0.012
 09/05  07:00:00;0.029;0.171
 09/05  08:00:00;0.016;0.363
 09/05  09:00:00;0.001;0.511
 09/05  10:00:00;0;0.603
 09/05  11:00:00;0;0.676
 09/05  12:00:00;0;0.684
 09/05  13:00:00;0.004;0.63
 09/05  14:00:00;0.052;0.533
 09/05  15:00:00;0.132;0.409
 09/05  16:00:00;0.277;0.246
 09/05  17:00:00;0.512;0.075
 09/05  18:00:00;0.631;0
 09/05  19:00:00;0.565;0
 09/05  20:00:00;0.419;0
 09/05  21:00:00;0.261;0
 09/05  22:00:00;0.158;0
 09/05  23:00:00;0.104;0
 09/05  24:00:00;0.07;0
 09/06  01:00:00;0.046;0
 09/06  02:00:00;0.038;0
 09/06  03:00:00;0.039;0
 09/06  04:00:00;0.045;0
 09/06  05:00:00;0.053;0
 09/06  06:00:00;0.068;0.01
 09/06  07:00:00;0.056;0.155
 09/06  08:00:00;0.048;0.347
 09/06  09:00:00;0.001;0.496
 09/06  10:00:00;0.001;0.596
 09/06  11:00:00;0.002;0.624
 09/06  12:00:00;0.043;0.61
 09/06  13:00:00;0.097;0.577
 09/06  14:00:00;0.21;0.539
 09/06  15:00:00;0.353;0.427
 09/06  16:00:00;0.504;0.26
 09/06  17:00:00;0.618;0.081
 09/06  18:00:00;0.636;0
 09/06  19:00:00;0.56;0
 09/06  20:00:00;0.473;0
 09/06  21:00:00;0.376;0
 09/06  22:00:00;0.307;0
 09/06  23:00:00;0.263;0
 09/06  24:00:00;0.214;0
 09/07  01:00:00;0.188;0
 09/07  02:00:00;0.17;0
 09/07  03:00:00;0.148;0
 09/07  04:00:00;0.128;0
 09/07  05:00:00;0.111;0
 09/07  06:00:00;0.095;0.01
 09/07  07:00:00;0.085;0.163
 09/07  08:00:00;0.052;0.36
 09/07  09:00:00;0.037;0.521
 09/07  10:00:00;0.037;0.648
 09/07  11:00:00;0.055;0.703
 09/07  12:00:00;0.134;0.712
 09/07  13:00:00;0.308;0.682
 09/07  14:00:00;0.466;0.599
 09/07  15:00:00;0.539;0.469
 09/07  16:00:00;0.547;0.295
 09/07  17:00:00;0.539;0.1
 09/07  18:00:00;0.552;0
 09/07  19:00:00;0.508;0
 09/07  20:00:00;0.417;0
 09/07  21:00:00;0.314;0
 09/07  22:00:00;0.247;0
 09/07  23:00:00;0.211;0
 09/07  24:00:00;0.185;0
 09/08  01:00:00;0.167;0
 09/08  02:00:00;0.148;0
 09/08  03:00:00;0.134;0
 09/08  04:00:00;0.122;0
 09/08  05:00:00;0.115;0
 09/08  06:00:00;0.105;0.012
 09/08  07:00:00;0.098;0.177
 09/08  08:00:00;0.071;0.38
 09/08  09:00:00;0.071;0.543
 09/08  10:00:00;0.107;0.662
 09/08  11:00:00;0.183;0.719
 09/08  12:00:00;0.256;0.728
 09/08  13:00:00;0.333;0.695
 09/08  14:00:00;0.407;0.615
 09/08  15:00:00;0.47;0.487
 09/08  16:00:00;0.503;0.314
 09/08  17:00:00;0.559;0.112
 09/08  18:00:00;0.603;0
 09/08  19:00:00;0.528;0
 09/08  20:00:00;0.406;0
 09/08  21:00:00;0.298;0
 09/08  22:00:00;0.238;0
 09/08  23:00:00;0.185;0
 09/08  24:00:00;0.123;0
 09/09  01:00:00;0.069;0
 09/09  02:00:00;0.04;0
 09/09  03:00:00;0.026;0
 09/09  04:00:00;0.017;0
 09/09  05:00:00;0.014;0
 09/09  06:00:00;0.016;0.014
 09/09  07:00:00;0.008;0.192
 09/09  08:00:00;0.005;0.398
 09/09  09:00:00;0.01;0.558
 09/09  10:00:00;0.029;0.655
 09/09  11:00:00;0.087;0.71
 09/09  12:00:00;0.187;0.718
 09/09  13:00:00;0.283;0.677
 09/09  14:00:00;0.377;0.592
 09/09  15:00:00;0.431;0.461
 09/09  16:00:00;0.459;0.287
 09/09  17:00:00;0.521;0.096
 09/09  18:00:00;0.566;0
 09/09  19:00:00;0.496;0
 09/09  20:00:00;0.389;0
 09/09  21:00:00;0.288;0
 09/09  22:00:00;0.215;0
 09/09  23:00:00;0.164;0
 09/09  24:00:00;0.123;0
 09/10  01:00:00;0.087;0
 09/10  02:00:00;0.062;0
 09/10  03:00:00;0.047;0
 09/10  04:00:00;0.037;0
 09/10  05:00:00;0.034;0
 09/10  06:00:00;0.03;0.008
 09/10  07:00:00;0.024;0.116
 09/10  08:00:00;0.014;0.273
 09/10  09:00:00;0.008;0.465
 09/10  10:00:00;0.005;0.629
 09/10  11:00:00;0.022;0.695
 09/10  12:00:00;0.056;0.708
 09/10  13:00:00;0.122;0.675
 09/10  14:00:00;0.218;0.594
 09/10  15:00:00;0.314;0.469
 09/10  16:00:00;0.427;0.289
 09/10  17:00:00;0.58;0.095
 09/10  18:00:00;0.686;0
 09/10  19:00:00;0.64;0
 09/10  20:00:00;0.486;0
 09/10  21:00:00;0.293;0
 09/10  22:00:00;0.171;0
 09/10  23:00:00;0.112;0
 09/10  24:00:00;0.082;0
 09/11  01:00:00;0.07;0
 09/11  02:00:00;0.067;0
 09/11  03:00:00;0.067;0
 09/11  04:00:00;0.059;0
 09/11  05:00:00;0.057;0
 09/11  06:00:00;0.059;0.011
 09/11  07:00:00;0.053;0.162
 09/11  08:00:00;0.035;0.367
 09/11  09:00:00;0.018;0.537
 09/11  10:00:00;0.016;0.643
 09/11  11:00:00;0.031;0.701
 09/11  12:00:00;0.089;0.714
 09/11  13:00:00;0.189;0.669
 09/11  14:00:00;0.296;0.588
 09/11  15:00:00;0.393;0.441
 09/11  16:00:00;0.483;0.264
 09/11  17:00:00;0.606;0.088
 09/11  18:00:00;0.672;0
 09/11  19:00:00;0.58;0
 09/11  20:00:00;0.374;0
 09/11  21:00:00;0.198;0
 09/11  22:00:00;0.098;0
 09/11  23:00:00;0.056;0
 09/11  24:00:00;0.045;0
 09/12  01:00:00;0.048;0
 09/12  02:00:00;0.049;0
 09/12  03:00:00;0.049;0
 09/12  04:00:00;0.044;0
 09/12  05:00:00;0.043;0
 09/12  06:00:00;0.044;0.013
 09/12  07:00:00;0.031;0.181
